customerID;gender;SeniorCitizen;tenure;MonthlyCharges;TotalCharges;Contract;churn;;Max;114
3068-OMWZA;Male;1;1;88.8;88.8;Month-to-month;1;;;
2927-QRRQV;Male;0;46;94.65;4312.5;One year;0;;;
6032-KRXXO;Male;0;30;90.25;2755.35;Month-to-month;1;;;
7459-RRWQZ;Female;0;15;64.65;994.55;Month-to-month;1;;;
6265-SXWBU;Male;0;69;95.75;6511.25;One year;0;;;
7941-RCJOW;Male;0;65;19.55;1218.65;Two year;0;;;
6374-NTQLP;Male;1;72;104.1;7447.7;Two year;0;;;
4154-AQUGT;Male;1;13;89.05;1169.35;Month-to-month;1;;;
2387-KDZQY;Male;0;17;20.1;279.5;One year;0;;;
3584-WKTTW;Male;0;51;111.55;5720.35;One year;0;;;
3399-BMLVW;Male;0;51;60.5;3121.45;Two year;0;;;
1971-DTCZB;Female;0;72;90.95;6468.6;Two year;0;;;
3092-IGHWF;Male;0;67;87.4;5918.8;One year;1;;;
3374-PZLXD;Male;0;34;19.7;675.6;Month-to-month;0;;;
3813-DHBBB;Male;0;67;50.95;3521.7;Two year;0;;;
2812-REYAT;Female;0;49;20.05;923.1;One year;0;;;
6518-PPLMZ;Male;0;53;19.4;1110.35;Two year;0;;;
4939-KYYPY;Male;0;27;59.45;1611.65;Month-to-month;0;;;
8017-LXHFA;Female;1;23;94.75;2293.6;Month-to-month;1;;;
5930-GBIWP;Male;0;69;81.5;5553.25;Two year;0;;;
6022-KOUQO;Female;0;2;29.05;44.75;Month-to-month;0;;;
6352-TWCAU;Female;0;35;86.45;3029.1;Month-to-month;1;;;
2361-UPSND;Female;0;46;70.6;3231.05;One year;0;;;
6035-RIIOM;Female;0;54;97.2;5129.45;Two year;0;;;
2929-QNSRW;Female;0;56;98.25;5508.35;One year;1;;;
1262-OPMFY;Female;0;9;75.75;655.9;Month-to-month;1;;;
9504-DSHWM;Male;0;20;59.2;1191.2;Month-to-month;0;;;
5035-BVCXS;Male;0;11;75.9;866.4;Month-to-month;0;;;
6267-DCFFZ;Female;1;30;90.05;2627.2;Month-to-month;0;;;
3533-UVMOM;Male;0;68;70.95;4741.45;Two year;0;;;
2439-LYPMQ;Male;1;38;102.6;4009.2;Month-to-month;0;;;
4248-QPAVC;Female;1;17;85.35;1463.45;Month-to-month;1;;;
1899-VXWXM;Male;0;48;106.1;5082.8;One year;1;;;
1478-VPOAD;Female;0;1;43.8;43.8;Month-to-month;0;;;
9995-HOTOH;Male;0;63;59;3707.6;Two year;0;;;
2988-PLAHS;Female;0;3;69.95;220.45;One year;0;;;
1371-OJCEK;Female;0;48;24.35;1133.7;One year;0;;;
4999-IEZLT;Male;0;66;29.45;1983.15;One year;0;;;
8883-ANODQ;Female;0;68;84.4;5746.75;Two year;0;;;
4690-LLKUA;Male;1;17;45.05;770.6;Month-to-month;1;;;
2351-RRBUE;Female;0;7;20.65;134.05;One year;0;;;
5980-BDHPY;Male;0;72;87.1;6230.1;Two year;0;;;
1498-DQNRX;Female;0;29;19.85;573.05;Month-to-month;0;;;
9469-WEJBT;Male;0;37;90.35;3419.3;Month-to-month;0;;;
3331-HQDTW;Female;0;34;109.8;3587.25;Month-to-month;1;;;
9490-DFPMD;Female;1;42;84.65;3541.35;Month-to-month;1;;;
2581-VKIRT;Female;0;59;65.5;3801.3;One year;0;;;
5442-XSDCW;Male;0;11;79.5;868.5;Month-to-month;1;;;
7426-WEIJX;Male;1;60;80.95;4859.1;Month-to-month;0;;;
2851-MMUTZ;Female;0;27;56.15;1439.35;Month-to-month;0;;;
3049-NDXFL;Female;0;1;85.8;85.8;Month-to-month;1;;;
8580-AECUZ;Male;1;1;79.1;79.1;Month-to-month;1;;;
3307-TLCUD;Male;0;17;34.4;592.75;Month-to-month;0;;;
6625-FLENO;Male;0;58;20.75;1185.95;Two year;0;;;
2967-MXRAV;Male;0;1;18.8;18.8;One year;0;;;
7963-GQRMY;Female;0;3;44.3;134.5;Month-to-month;1;;;
8189-HBVRW;Female;0;53;90.8;4921.2;Month-to-month;0;;;
4163-KIUHY;Male;0;35;25.6;901.25;Month-to-month;0;;;
1228-FZFRV;Male;0;50;105.95;5341.8;Month-to-month;1;;;
3500-NSDOA;Male;0;68;70.8;4859.95;Two year;0;;;
1171-TYKUR;Male;0;47;25.4;1139.2;Month-to-month;0;;;
3761-FLYZI;Female;1;65;108.8;7082.45;Month-to-month;0;;;
2058-DCJBE;Male;0;5;69.75;324.6;Month-to-month;1;;;
5364-XYIRR;Male;0;51;94.65;4812.75;Month-to-month;1;;;
4829-AUOAX;Female;0;46;96.05;4399.5;Month-to-month;1;;;
1219-NNDDO;Female;0;9;76.85;663.55;Month-to-month;0;;;
8388-DMKAE;Female;0;8;20.25;174.65;Two year;0;;;
4403-BWPAY;Male;0;14;24.8;321.7;One year;0;;;
9659-QEQSY;Female;0;45;115.65;5125.5;Month-to-month;0;;;
5405-ZMYXQ;Female;0;8;74.6;548.9;Month-to-month;0;;;
5047-LHVLY;Male;1;1;50.15;50.15;Month-to-month;1;;;
1442-OKRJE;Male;0;66;103.15;7031.3;One year;0;;;
4737-AQCPU;Male;0;72;72.1;5016.65;Two year;0;;;
9158-VCTQB;Female;0;41;113.6;4594.95;Month-to-month;1;;;
2808-CHTDM;Female;0;23;25.1;611.45;Two year;0;;;
6311-UEUME;Female;0;29;78.9;2384.15;Month-to-month;1;;;
0793-TWELN;Female;0;4;80.15;319.85;Month-to-month;0;;;
3283-WCWXT;Male;0;6;25.4;153.3;Two year;0;;;
1060-ENTOF;Female;1;67;105.4;7035.6;One year;0;;;
0999-QXNSA;Male;1;7;45.75;344.2;Month-to-month;0;;;
5451-MHQOF;Male;0;56;24.45;1431.65;One year;0;;;
4836-WNFNO;Female;0;72;25;1849.2;Two year;0;;;
9225-BZLNZ;Male;0;72;85.25;6083.1;Two year;0;;;
0354-VXMJC;Male;0;23;19.6;426.65;Two year;0;;;
4422-QVIJA;Female;0;35;50.15;1655.35;Month-to-month;0;;;
9365-SRSZE;Male;1;27;70.55;1943.9;Month-to-month;0;;;
6839-ITVZJ;Female;0;26;60.05;1616.15;Month-to-month;1;;;
8332-OSJDW;Male;0;12;26.4;314.95;One year;0;;;
4735-BJKOU;Female;0;40;20.15;804.85;Two year;0;;;
0274-JKUJR;Male;0;7;58.85;465.7;Month-to-month;0;;;
5740-YHGTW;Male;0;70;97.55;6669.05;Month-to-month;0;;;
8917-SZTTJ;Male;0;60;19.65;1161.75;Two year;0;;;
1696-MZVAU;Male;0;39;25.25;947.75;One year;0;;;
7359-WWYJV;Male;0;72;114.45;8375.05;Two year;0;;;
0375-HVGXO;Female;0;1;34.7;34.7;Month-to-month;1;;;
4906-ZHGPK;Male;0;54;70.7;3770;One year;0;;;
8593-WHYHV;Male;0;3;85.3;264.8;Month-to-month;1;;;
3795-GWTRD;Female;0;63;75.55;4707.85;Two year;0;;;
1298-PHBTI;Male;0;71;84.8;6152.4;Two year;0;;;
6223-DHJGV;Female;0;42;20.65;958.1;One year;0;;;
6961-MJKBO;Male;0;47;20.45;943;Two year;0;;;
6097-EQISJ;Female;0;66;102.45;6615.15;One year;1;;;
4423-YLHDV;Female;0;21;104.4;2200.25;Month-to-month;1;;;
8158-WPEZG;Male;0;11;35.65;425.1;Month-to-month;0;;;
0107-YHINA;Male;0;1;99.75;99.75;Month-to-month;1;;;
4918-FYJNT;Female;1;55;90.45;5044.8;Month-to-month;0;;;
0727-BNRLG;Male;0;69;97.65;6743.55;Two year;0;;;
4854-CIDCF;Female;1;3;73.85;196.4;Month-to-month;0;;;
8640-SDGKB;Male;0;4;74.4;299.7;Month-to-month;1;;;
3280-MRDOF;Male;1;30;69.1;2093.9;Two year;0;;;
6435-SRWBJ;Female;0;5;82.75;417.75;Month-to-month;0;;;
9964-WBQDJ;Female;0;71;24.4;1725.4;Two year;0;;;
6303-KFWSL;Female;0;29;55.25;1620.2;One year;0;;;
1702-CCFNJ;Male;0;52;61.35;3169.55;Month-to-month;0;;;
8932-CZHRQ;Male;0;68;76.75;5233.25;One year;0;;;
0386-CWRGM;Female;0;46;19.4;967.85;Two year;0;;;
5515-RUGKN;Male;0;8;54.75;438.05;Month-to-month;0;;;
0404-AHASP;Male;0;72;19.7;1421.9;Two year;0;;;
7279-NMVJC;Female;0;17;19.9;323.15;One year;0;;;
2081-VEYEH;Male;0;3;107.95;318.6;Month-to-month;0;;;
6407-UTSLV;Female;1;2;83.8;163.7;Month-to-month;0;;;
4116-TZAQJ;Female;0;9;74.25;639.65;Month-to-month;1;;;
9060-HJJRW;Female;0;51;56.4;2928.5;One year;0;;;
2587-YNLES;Female;0;6;20.1;100.35;Two year;0;;;
7398-SKNQZ;Female;0;3;94.9;273.2;Month-to-month;0;;;
5935-FCCNB;Female;1;17;94.2;1608.15;Month-to-month;0;;;
1958-RNRKS;Male;0;30;49.9;1441.95;Month-to-month;0;;;
5136-RGMZO;Male;0;31;71.05;2168.15;Month-to-month;0;;;
8345-MVDYC;Female;0;45;81.65;3618.7;Two year;0;;;
8226-BXGES;Male;0;64;89.45;5692.65;One year;0;;;
3877-JRJIP;Male;0;1;59.85;59.85;Month-to-month;1;;;
8375-DKEBR;Female;1;1;69.6;69.6;Month-to-month;1;;;
9705-IOVQQ;Male;1;61;99;5969.3;One year;0;;;
1015-OWJKI;Male;0;1;19.05;19.05;Month-to-month;0;;;
7511-YMXVQ;Male;0;9;45.4;418.8;Month-to-month;1;;;
2040-XBAVJ;Male;0;72;114.45;8100.55;Two year;0;;;
7551-JOHTI;Female;0;1;19.5;19.5;Month-to-month;1;;;
8887-IPQNC;Female;0;7;44.25;313.45;Month-to-month;0;;;
8646-JCOMS;Female;0;66;90.55;6130.95;One year;0;;;
9804-ICWBG;Male;0;1;69.9;69.9;Month-to-month;1;;;
1222-KJNZD;Male;0;40;20.4;745.3;Month-to-month;0;;;
0106-GHRQR;Male;0;16;71.4;1212.1;Month-to-month;0;;;
5318-IXUZF;Female;0;2;87.15;183.75;Month-to-month;1;;;
3768-VHXQO;Male;0;67;24.85;1583.5;Two year;0;;;
8952-WCVCD;Female;0;41;104.45;4162.05;One year;0;;;
2418-TPEUN;Female;0;56;19.8;1119.9;Two year;0;;;
3963-RYFNS;Female;0;72;116.45;8013.55;Two year;0;;;
3198-VELRD;Female;0;3;84.75;264.85;Month-to-month;1;;;
8540-ZQGEA;Female;0;54;20.05;1102.4;Two year;0;;;
1320-REHCS;Male;1;52;110.75;5832;Month-to-month;0;;;
4137-JOPHL;Female;0;50;89.7;4304.5;Two year;0;;;
9436-ZBZCT;Male;0;14;89.95;1178.4;Month-to-month;1;;;
7801-CEDNV;Male;0;27;48.7;1421.75;One year;0;;;
2057-BOYKM;Female;1;72;96.6;6827.5;Two year;0;;;
3658-QQJYD;Male;0;62;74.3;4698.05;One year;0;;;
1803-BGNBD;Female;0;12;54.3;654.5;Month-to-month;0;;;
0134-XWXCE;Female;1;44;74.85;3268.05;One year;0;;;
6950-TWMYB;Male;0;54;79.95;4362.05;Two year;0;;;
5848-FHRFC;Female;0;68;20.05;1386.9;Two year;0;;;
2243-FNMMI;Male;0;20;19.4;415.4;Month-to-month;0;;;
2511-MORQY;Male;0;50;54.9;2614.1;One year;0;;;
5356-KZCKT;Male;0;58;24.45;1513.6;Two year;0;;;
9470-XCCEM;Male;0;35;89.65;3161.6;Month-to-month;0;;;
6519-CFDBX;Female;0;2;45.4;80.95;Month-to-month;0;;;
3902-MIVLE;Male;0;63;75.7;4676.7;Two year;0;;;
0409-WTMPL;Female;0;58;110.65;6526.65;One year;0;;;
8763-KIAFH;Female;0;27;20.55;583.3;One year;0;;;
3669-WHAFY;Female;0;71;115.15;8078.1;Two year;0;;;
3055-VTCGS;Female;0;63;58.55;3503.5;One year;0;;;
3144-KMTWZ;Male;0;71;93.25;6669.45;Month-to-month;0;;;
7279-BUYWN;Female;1;41;113.2;4689.5;Month-to-month;1;;;
7156-MHUGY;Male;1;13;90.5;1201.15;Month-to-month;1;;;
7198-GLXTC;Male;0;2;79;143.65;Month-to-month;1;;;
2007-QVGAW;Female;0;68;19.35;1292.65;Two year;0;;;
5207-PLSTK;Male;0;1;48.75;48.75;Month-to-month;0;;;
2307-FYNNL;Male;1;65;109.05;7108.2;Two year;0;;;
5605-XNWEN;Male;1;72;25;1802.55;Two year;0;;;
2155-AMQRX;Female;0;28;54.9;1505.15;Month-to-month;0;;;
6181-AXXYF;Male;0;72;24.75;1859.1;Two year;0;;;
5091-HFAZW;Female;0;2;91.15;168.5;Month-to-month;0;;;
0516-VRYBW;Female;0;18;20.15;390.85;One year;1;;;
2519-LBNQL;Male;1;60;104.35;6339.45;One year;0;;;
8623-ULFNQ;Female;1;26;66.05;1652.4;Month-to-month;0;;;
8380-PEFPE;Male;0;1;71.65;71.65;Month-to-month;1;;;
5687-DKDTV;Female;0;4;20.35;77.5;Month-to-month;1;;;
1568-LJSZU;Male;0;68;92.2;6392.85;Two year;0;;;
7530-HDYDS;Female;0;38;84.25;3264.5;Month-to-month;1;;;
7789-HKSBS;Female;1;42;105.2;4599.15;One year;0;;;
7416-CKTEP;Female;0;57;19.6;1134.25;Two year;0;;;
2586-CWXVV;Male;0;54;30.4;1621.35;Month-to-month;0;;;
3096-IZETN;Female;0;12;78.1;947.3;Month-to-month;1;;;
2348-KCJLT;Female;0;44;61.5;2722.2;One year;0;;;
8401-EMUWF;Male;0;42;69.4;3058.3;Month-to-month;0;;;
4193-IBKSW;Male;0;72;24.75;1769.6;Two year;0;;;
5377-NDTOU;Female;0;71;91.05;6293.75;Two year;0;;;
5922-ABDVO;Female;0;19;89.65;1761.05;Month-to-month;1;;;
2474-LCNUE;Female;0;23;73.65;1642.75;Month-to-month;0;;;
0839-QNXME;Female;0;30;19.4;578.5;Two year;0;;;
3506-OVLKD;Male;0;35;26.2;954.9;One year;0;;;
9172-ANCRX;Female;0;10;98.7;973.25;Month-to-month;1;;;
6650-VJONK;Male;0;1;43.85;43.85;Month-to-month;0;;;
2178-PMGCJ;Male;0;22;69.7;1490.4;Month-to-month;0;;;
7492-TAFJD;Male;0;7;38.55;280;Two year;0;;;
2773-MADBQ;Female;0;36;53.1;1901.25;Two year;0;;;
6016-LVTJQ;Female;0;34;20.65;716.4;Month-to-month;0;;;
7860-KSUGX;Male;0;72;64.45;4720;Two year;0;;;
8966-KZXXA;Male;0;36;25.1;930.95;Two year;0;;;
6910-HADCM;Female;0;1;76.35;76.35;Month-to-month;1;;;
4816-LXZYW;Female;0;23;79.15;1676.95;Month-to-month;1;;;
9606-PBKBQ;Male;1;32;85;2642.05;Month-to-month;1;;;
5149-QYTTU;Female;0;71;95.15;6770.85;One year;0;;;
2070-XYMFH;Female;1;23;79.35;1835.3;Month-to-month;0;;;
2085-BOJKI;Male;0;17;96.65;1588.25;One year;0;;;
0817-HSUSE;Male;0;1;75.5;75.5;Month-to-month;0;;;
5442-PPTJY;Male;0;12;19.7;258.35;Two year;0;;;
1927-QEWMY;Female;0;72;20.5;1502.25;Two year;0;;;
1663-MHLHE;Male;0;1;19.2;19.2;Month-to-month;0;;;
5663-QBGIS;Male;1;72;98.35;6929.4;Two year;0;;;
4450-MDZFX;Male;0;60;74.35;4453.3;Month-to-month;0;;;
6701-DHKWQ;Female;0;61;51.35;3244.4;Two year;0;;;
7554-AKDQF;Female;0;6;45.65;323.45;Month-to-month;0;;;
3536-IQCTX;Male;1;32;85.3;2661.1;Month-to-month;1;;;
4911-BANWH;Female;0;31;86.55;2697.4;Month-to-month;1;;;
8496-EJAUI;Male;0;19;73.85;1424.5;Month-to-month;1;;;
0794-YVSGE;Male;0;72;20.3;1401.15;Two year;0;;;
5423-BHIXO;Female;0;32;54.2;1739.6;Month-to-month;0;;;
6908-VVYHM;Male;0;65;90.65;5931;Month-to-month;0;;;
2959-EEXWB;Female;0;45;50.9;2333.85;Month-to-month;0;;;
1839-UMACK;Male;0;42;25.05;949.85;One year;0;;;
3030-YDNRM;Male;0;8;74.85;572.45;Month-to-month;0;;;
7321-KKSDU;Male;0;32;20.5;696.8;Two year;0;;;
3402-XRIUO;Female;1;22;63.55;1381.8;Month-to-month;0;;;
3132-TVFDZ;Male;1;57;44.85;2572.95;Month-to-month;1;;;
8286-AFUYI;Male;0;1;47.95;47.95;Month-to-month;0;;;
8080-DDEMJ;Male;1;1;45.1;45.1;Month-to-month;1;;;
8356-WUAOJ;Female;0;1;45;45;Month-to-month;0;;;
6365-MTGZX;Male;0;24;96;2122.45;Month-to-month;1;;;
1349-WXNGG;Male;0;1;20.05;20.05;Month-to-month;1;;;
8058-DMYRU;Male;1;54;90.05;4931.8;Month-to-month;0;;;
9350-ZXYJC;Female;0;4;25.3;116.95;Two year;0;;;
6990-YNRIO;Male;0;65;108.65;6937.95;Two year;1;;;
8958-JPTRR;Female;0;56;24.3;1261.7;One year;0;;;
6959-GQEGV;Male;0;45;75.95;3273.8;Month-to-month;0;;;
3173-WSSUE;Female;0;71;19.7;1415.85;Two year;0;;;
1265-HVPZB;Male;0;59;66.4;3958.2;One year;0;;;
4115-UMJFQ;Male;0;69;35.75;2492.25;One year;0;;;
7369-TRPFD;Male;0;19;18.8;279.2;One year;0;;;
1098-KFQEC;Female;0;55;19.4;1083;Two year;0;;;
7190-XHTWJ;Female;0;38;19.3;755.5;One year;0;;;
0621-TWIEM;Male;0;10;45.55;402.6;Month-to-month;1;;;
3537-RYBHH;Female;1;47;67.45;3252;Month-to-month;0;;;
2485-ITVKB;Female;0;2;35.1;68.75;Month-to-month;1;;;
3669-OYSJI;Male;0;1;46.2;46.2;Month-to-month;1;;;
1612-EOHDH;Female;0;1;45.15;45.15;Month-to-month;1;;;
6702-OHFWR;Male;1;1;43.3;43.3;Month-to-month;1;;;
5296-BFCYD;Male;0;46;20.1;936.85;Two year;0;;;
4510-PYUSH;Female;1;38;57.15;2250.65;Month-to-month;1;;;
9359-JANWS;Female;0;65;58.9;3857.1;Two year;0;;;
7517-SAWMO;Female;0;19;73.2;1441.1;Month-to-month;1;;;
4143-HHPMK;Male;0;52;85.35;4338.6;Month-to-month;1;;;
3279-DYZQM;Male;0;71;19.45;1378.45;Two year;0;;;
7054-LGEQW;Female;0;1;45.95;45.95;Month-to-month;1;;;
0523-VNGTF;Female;1;52;50.5;2566.3;Month-to-month;0;;;
9575-IWCAZ;Male;0;6;25.1;171;One year;0;;;
7105-MXJLL;Female;1;26;60.7;1597.4;One year;0;;;
7064-FRRSW;Male;1;48;99;4744.35;One year;0;;;
7940-UQQUG;Female;0;64;104.4;6721.6;One year;0;;;
0923-PNFUB;Female;0;3;83.75;247.25;Month-to-month;1;;;
3961-SXAXY;Male;0;1;44.05;44.05;Month-to-month;0;;;
7010-BRBUU;Male;0;72;24.1;1734.65;Two year;0;;;
3566-HJGPK;Male;0;1;45.55;45.55;Month-to-month;0;;;
3062-ICYZQ;Female;0;51;93.8;4539.35;Month-to-month;0;;;
9938-PRCVK;Female;0;41;19.7;804.25;Two year;0;;;
0973-KYVNF;Female;0;72;70.65;5011.15;Two year;0;;;
5129-HHMZC;Female;0;43;86.45;3574.5;Two year;0;;;
9637-CDTKZ;Male;0;72;114.1;8086.4;Two year;0;;;
3946-JEWRQ;Male;0;47;95.2;4563;One year;0;;;
7873-CVMAW;Male;0;72;88.55;6362.35;Two year;0;;;
0463-WZZKO;Male;0;3;20.75;67.1;Month-to-month;0;;;
3494-JCHRQ;Male;0;1;70.05;70.05;Month-to-month;1;;;
6474-FVJLC;Male;0;2;86;165.45;Month-to-month;1;;;
4524-QCSSM;Male;0;26;44.65;1156.55;Month-to-month;0;;;
5832-EXGTT;Male;0;29;60.2;1834.15;Month-to-month;0;;;
8840-DQLGN;Female;1;35;100.5;3653.35;Month-to-month;1;;;
2039-JONDJ;Male;0;27;55.45;1477.65;One year;0;;;
7217-JYHOQ;Male;0;24;70.3;1706.45;Month-to-month;0;;;
6695-FRVEC;Male;0;67;60.4;3953.7;Two year;0;;;
4547-LYTDD;Female;0;16;72.65;1194.3;Month-to-month;1;;;
9894-QMIMJ;Female;0;23;55.8;1327.85;One year;0;;;
8069-YQQAJ;Male;0;14;31.1;419.7;Month-to-month;0;;;
6770-XUAGN;Female;0;1;21;21;Month-to-month;1;;;
4193-ORFCL;Female;1;1;45.1;45.1;Month-to-month;1;;;
1636-NTNCO;Male;1;4;50.95;207.35;Month-to-month;0;;;
3466-WAESX;Male;0;16;69.1;1083.7;Month-to-month;0;;;
9281-PKKZE;Female;0;46;43.95;2007.85;Month-to-month;0;;;
3638-VBZTA;Male;0;68;86.5;5882.75;Two year;0;;;
7459-IMVYU;Male;0;38;69.95;2657.55;Month-to-month;0;;;
7776-QWNFX;Male;1;30;50.4;1527.5;Month-to-month;1;;;
6689-TCZHQ;Female;1;5;78.95;378.4;Month-to-month;1;;;
8563-OYMQY;Male;0;17;90.95;1612.2;Month-to-month;0;;;
0754-EEBDC;Male;0;4;19.9;76.65;Two year;0;;;
5777-ZPQNC;Female;0;12;20.15;260.7;One year;0;;;
1951-IEYXM;Male;0;72;90.6;6441.85;Two year;0;;;
3318-NMQXL;Male;0;3;92;266.8;Month-to-month;0;;;
3143-ILDAL;Male;0;56;94.45;5124.6;Month-to-month;1;;;
1022-RKXDR;Female;0;41;24.85;962.25;One year;0;;;
2361-FJWNO;Male;0;40;36;1382.9;One year;0;;;
2272-UOINI;Female;0;7;78.5;571.05;Month-to-month;0;;;
8232-UTFOZ;Male;0;69;19.95;1399.35;Two year;0;;;
3750-YHRYO;Male;0;7;20.65;150;One year;0;;;
6637-KYRCV;Female;0;5;30.5;167.2;Month-to-month;0;;;
5668-MEISB;Female;0;72;106.1;7657.4;Two year;0;;;
0129-QMPDR;Male;0;44;20.5;865.05;One year;0;;;
7188-CBBBA;Female;0;65;95.5;6153.85;One year;0;;;
5356-CSVSQ;Female;0;3;64.6;174.2;Month-to-month;0;;;
3221-CJMSG;Male;0;24;51.1;1269.6;Month-to-month;0;;;
4720-VSTSI;Female;0;44;84.8;3862.55;Month-to-month;1;;;
3219-JQRSL;Female;1;72;89.1;6352.4;Two year;0;;;
2801-NISEI;Male;0;24;54.95;1348.5;Month-to-month;0;;;
3946-MHCZW;Male;0;1;50.9;50.9;Month-to-month;1;;;
4623-ZKHLY;Male;0;22;20.45;471.55;Month-to-month;0;;;
6732-VAILE;Male;0;70;85.95;5931.75;Two year;0;;;
8201-AAXCB;Male;0;25;60.35;1404.65;Month-to-month;0;;;
7696-CFTAT;Male;0;37;19.8;726.1;Two year;0;;;
1845-CSBRZ;Female;1;22;85.35;1961.6;Month-to-month;0;;;
2123-VSCOT;Female;0;59;72.1;4194.85;Two year;0;;;
6651-AZVTJ;Male;0;49;99.8;4872.45;Month-to-month;1;;;
4566-GOLUK;Male;0;47;107.35;5118.95;Month-to-month;1;;;
2484-DGXPZ;Female;0;31;19.55;658.95;Month-to-month;1;;;
2018-QKYGT;Male;0;1;81.05;81.05;Month-to-month;0;;;
2792-VPPET;Male;0;3;20.5;76.95;Month-to-month;0;;;
7409-JURKQ;Female;0;53;111.8;5809.75;One year;0;;;
3247-MHJKM;Male;0;1;20.2;20.2;Month-to-month;0;;;
1964-SVLEA;Male;0;20;19.7;415.9;One year;0;;;
4587-NUKOX;Female;0;3;79.1;246.5;Month-to-month;1;;;
7297-DVYGA;Female;0;51;19.85;996.95;One year;0;;;
2239-CGBUZ;Female;0;51;60.5;3145.15;One year;0;;;
0854-UYHZD;Female;0;13;19.55;265.3;Two year;0;;;
7243-LCGGZ;Female;0;1;20.9;20.9;Month-to-month;0;;;
8267-KFGYD;Male;0;1;21.05;21.05;Month-to-month;0;;;
4890-VMUAV;Male;0;63;71.5;4576.3;One year;0;;;
9261-WDCAF;Male;0;3;54.65;189.1;Month-to-month;0;;;
3764-MNMOI;Male;0;46;19.2;908.15;Two year;0;;;
7442-YGZFK;Male;0;1;49.8;49.8;Month-to-month;0;;;
0420-BWTPW;Male;0;8;25.5;215.2;Month-to-month;1;;;
8229-BUJHX;Female;0;71;20.5;1500.95;Two year;0;;;
7449-HVPIV;Male;0;55;90.4;5099.15;Month-to-month;0;;;
5504-WSIUR;Female;0;70;90.25;6385.95;One year;0;;;
8183-ONMXC;Female;0;2;80.75;159.45;Month-to-month;1;;;
8466-PZBLH;Male;0;67;104.6;6885.75;Two year;0;;;
9614-RMGHA;Male;0;65;91.85;5940.85;Month-to-month;1;;;
8735-IJJEG;Male;0;14;50.2;668.85;Month-to-month;0;;;
0564-MUUQK;Female;0;20;95.5;1916.2;Month-to-month;0;;;
5054-IEXZT;Male;0;1;75.35;75.35;Month-to-month;1;;;
5834-ASPWA;Male;0;1;75.45;75.45;Month-to-month;1;;;
0701-RFGFI;Female;0;49;95.4;4613.95;Month-to-month;0;;;
0019-EFAEP;Female;0;72;101.3;7261.25;Two year;0;;;
5619-PTMIK;Female;0;46;53.1;2459.8;Month-to-month;0;;;
3737-XBQDD;Male;0;24;84.85;2048.8;Month-to-month;0;;;
5882-CMAZQ;Female;0;5;34.25;163.55;Month-to-month;0;;;
5846-QFDFI;Female;0;33;88.6;2888.7;Month-to-month;0;;;
4445-KWOKW;Female;0;42;60.15;2421.6;One year;0;;;
3511-APPBJ;Male;0;23;99.95;2292.75;One year;0;;;
7967-HYCDE;Male;0;8;70.7;553.4;Month-to-month;0;;;
2430-RRYUW;Male;0;66;54.8;3465.7;One year;0;;;
3948-XHGNA;Male;0;24;49.55;1210.4;Month-to-month;1;;;
3723-BFBGR;Male;1;24;54.8;1291.3;Month-to-month;0;;;
0565-IYCGT;Male;0;69;78.6;5356.45;One year;1;;;
5447-WZAFP;Female;0;53;100.3;5200.8;One year;0;;;
5110-CHOPY;Female;0;60;53.6;3237.05;Two year;0;;;
5445-UTODQ;Female;0;7;81.1;576.65;Month-to-month;1;;;
4425-OWHWB;Female;0;20;19.35;433.75;One year;0;;;
7892-QVYKW;Female;0;23;85.6;1868.4;Month-to-month;0;;;
9675-ICXCT;Male;0;72;80.8;5728.55;Two year;0;;;
1024-VRZHF;Male;0;11;74.95;825.7;Month-to-month;1;;;
4703-MQYKT;Male;0;21;19.6;390.4;Two year;0;;;
9497-QCMMS;Male;1;1;93.55;93.55;Month-to-month;1;;;
5692-ICXLW;Male;1;31;90.7;2845.15;Month-to-month;0;;;
0602-DDUML;Female;0;57;69.75;3894.4;Two year;0;;;
2208-MPXIO;Female;0;45;20;886.4;Two year;0;;;
1960-UYCNN;Male;0;10;95.25;1021.55;Month-to-month;0;;;
0348-SDKOL;Female;0;58;102.1;5885.4;Month-to-month;1;;;
3190-FZATL;Male;0;14;19.95;268.4;Month-to-month;0;;;
7336-RLLRH;Male;0;27;80.85;2204.35;One year;0;;;
4373-MAVJG;Female;0;14;90.9;1259;Month-to-month;1;;;
8901-HJXTF;Female;0;12;29.2;309.1;Month-to-month;1;;;
7710-JSYOA;Female;0;69;93.3;6398.05;Two year;0;;;
5419-KLXBN;Female;0;25;89.15;2257.75;Month-to-month;1;;;
3424-NMNBO;Male;1;58;108.85;6287.25;One year;1;;;
9885-MFVSU;Female;0;35;46.35;1662.05;Two year;0;;;
4514-GFCFI;Female;1;16;84.75;1350.15;Month-to-month;1;;;
0607-MVMGC;Male;0;45;78.75;3600.65;One year;0;;;
3365-SAIGS;Female;0;17;83.55;1329.15;Month-to-month;0;;;
9828-AOQLM;Female;0;1;45.7;45.7;Month-to-month;1;;;
8022-BECSI;Male;0;22;19.6;422.5;One year;0;;;
8000-REIQB;Female;1;1;69.95;69.95;Month-to-month;1;;;
9993-LHIEB;Male;0;67;67.85;4627.65;Two year;0;;;
0266-CLZKZ;Female;0;67;105.65;6717.9;Two year;0;;;
7615-ESMYF;Female;0;2;44.6;97.1;Month-to-month;1;;;
